date;consumption;forecast_day-1;forecast_hour-1;fuel;coal;gas;nuclear;wind;solar;hydro_pumping;bioenergy;co2_rate
2020-06-02 18:30:00;45724.0;43700.0;45700.0;67.0;15.0;3671.0;34577.0;820.0;3217.0;-64.0;1085.0;30.0
2020-06-02 19:00:00;46551.0;44600.0;46500.0;67.0;15.0;3730.0;34559.0;971.0;2417.0;-63.0;1087.0;30.0
2020-06-02 19:30:00;46279.0;44400.0;46200.0;67.0;15.0;3658.0;34497.0;1152.0;1654.0;-63.0;1088.0;30.0
2020-06-02 20:00:00;45712.0;43400.0;45000.0;68.0;15.0;3597.0;34474.0;1348.0;957.0;-8.0;1090.0;30.0
2020-06-02 20:30:00;43927.0;42200.0;43700.0;68.0;16.0;3619.0;34447.0;1405.0;465.0;-8.0;1105.0;31.0
2020-06-02 21:00:00;42641.0;41200.0;42600.0;69.0;15.0;3519.0;34570.0;1452.0;183.0;-8.0;1091.0;31.0
2020-06-02 21:30:00;42167.0;41000.0;42200.0;68.0;16.0;3569.0;34587.0;1524.0;35.0;-8.0;1093.0;31.0
2020-06-02 22:00:00;42337.0;41400.0;42500.0;69.0;15.0;3577.0;34590.0;1678.0;2.0;-8.0;1098.0;32.0
2020-06-02 22:30:00;43545.0;43100.0;44000.0;69.0;14.0;3660.0;34610.0;1703.0;1.0;-8.0;1092.0;32.0
2020-06-02 23:00:00;45958.0;45400.0;46200.0;69.0;15.0;3735.0;34606.0;1679.0;1.0;-8.0;1101.0;31.0
2020-06-02 23:30:00;45418.0;45100.0;45900.0;69.0;15.0;3775.0;34599.0;1728.0;1.0;-8.0;1099.0;31.0
2020-06-03 00:00:00;44529.0;44000.0;44600.0;68.0;15.0;3693.0;34605.0;1927.0;0.0;-8.0;1106.0;31.0
2020-06-03 00:30:00;42564.0;41300.0;42100.0;69.0;14.0;3925.0;34540.0;1936.0;0.0;-44.0;1112.0;33.0
2020-06-03 01:00:00;39770.0;39300.0;40100.0;70.0;15.0;3233.0;34577.0;1786.0;0.0;-58.0;1128.0;30.0
2020-06-03 01:30:00;39086.0;39100.0;39600.0;68.0;15.0;3270.0;34560.0;1610.0;0.0;-61.0;1126.0;30.0
2020-06-03 02:00:00;38489.0;38400.0;39600.0;69.0;13.0;3259.0;34538.0;1448.0;0.0;-61.0;1123.0;31.0
2020-06-03 02:30:00;37680.0;37000.0;37800.0;68.0;12.0;3649.0;34426.0;1306.0;0.0;-62.0;1124.0;34.0
2020-06-03 03:00:00;36256.0;35700.0;36700.0;68.0;13.0;3809.0;34421.0;1126.0;0.0;-1060.0;1116.0;36.0
2020-06-03 03:30:00;35437.0;35000.0;35800.0;68.0;13.0;4030.0;34458.0;949.0;0.0;-1225.0;1118.0;38.0
2020-06-03 04:00:00;34746.0;34400.0;35200.0;69.0;12.0;4004.0;34478.0;839.0;1.0;-2097.0;1122.0;38.0
2020-06-03 04:30:00;34499.0;34300.0;35200.0;70.0;13.0;3846.0;34552.0;733.0;1.0;-2092.0;1128.0;37.0
2020-06-03 05:00:00;34681.0;34700.0;35300.0;69.0;12.0;3921.0;34606.0;677.0;2.0;-2094.0;1127.0;38.0
2020-06-03 05:30:00;35591.0;35700.0;36100.0;69.0;13.0;4066.0;34518.0;643.0;3.0;-1659.0;1120.0;39.0
2020-06-03 06:00:00;35841.0;36400.0;36600.0;69.0;13.0;4088.0;34697.0;600.0;5.0;-1679.0;1124.0;39.0
2020-06-03 06:30:00;37436.0;38300.0;38100.0;69.0;13.0;3999.0;34534.0;597.0;58.0;-1597.0;1118.0;38.0
2020-06-03 07:00:00;39031.0;40300.0;40000.0;69.0;13.0;4045.0;34620.0;569.0;272.0;-454.0;1113.0;37.0
2020-06-03 07:30:00;41133.0;42300.0;41600.0;69.0;14.0;3984.0;34809.0;485.0;625.0;-113.0;1113.0;36.0
2020-06-03 08:00:00;42805.0;44400.0;43600.0;69.0;16.0;4127.0;34769.0;440.0;1177.0;-63.0;1108.0;36.0
2020-06-03 08:30:00;44691.0;45900.0;45300.0;68.0;14.0;4221.0;34847.0;352.0;1876.0;-8.0;1097.0;35.0
2020-06-03 09:00:00;46013.0;46900.0;46400.0;69.0;8.0;4140.0;34804.0;313.0;2646.0;-8.0;1090.0;33.0
2020-06-03 09:30:00;46786.0;47800.0;47200.0;69.0;7.0;4161.0;34790.0;271.0;3241.0;-8.0;1069.0;33.0
2020-06-03 10:00:00;47397.0;48100.0;48100.0;69.0;8.0;4091.0;34718.0;254.0;3869.0;-8.0;1062.0;32.0
2020-06-03 10:30:00;47844.0;48400.0;48400.0;69.0;8.0;4139.0;34662.0;220.0;4375.0;-8.0;1058.0;32.0
2020-06-03 11:00:00;48566.0;48800.0;49200.0;69.0;8.0;4065.0;34580.0;256.0;4853.0;-8.0;1058.0;32.0
2020-06-03 11:30:00;49107.0;49200.0;49500.0;69.0;8.0;4106.0;34656.0;283.0;5112.0;-8.0;1056.0;32.0
2020-06-03 12:00:00;50364.0;50700.0;51200.0;68.0;8.0;4104.0;34727.0;356.0;5213.0;-8.0;1068.0;32.0
2020-06-03 12:30:00;50901.0;50200.0;50700.0;68.0;8.0;3997.0;34749.0;459.0;5413.0;-9.0;1067.0;31.0
2020-06-03 13:00:00;50874.0;51700.0;52000.0;68.0;8.0;3976.0;34626.0;633.0;5417.0;-12.0;1050.0;31.0
2020-06-03 13:30:00;50034.0;49800.0;49600.0;69.0;8.0;4082.0;34652.0;722.0;5239.0;-12.0;1038.0;32.0
2020-06-03 14:00:00;49655.0;49400.0;49500.0;69.0;14.0;4056.0;34422.0;850.0;5203.0;-12.0;1034.0;32.0
2020-06-03 14:30:00;49034.0;49600.0;49500.0;69.0;14.0;4057.0;34468.0;1132.0;4997.0;-12.0;1036.0;32.0
2020-06-03 15:00:00;48343.0;48200.0;48200.0;69.0;14.0;4037.0;34445.0;1085.0;4817.0;-12.0;1029.0;32.0
2020-06-03 15:30:00;47621.0;47600.0;47700.0;69.0;14.0;4051.0;34433.0;1149.0;4587.0;-11.0;1027.0;32.0
2020-06-03 16:00:00;46904.0;46700.0;46900.0;69.0;14.0;3955.0;34361.0;1414.0;4121.0;-12.0;1043.0;32.0
2020-06-03 16:30:00;46391.0;46100.0;46400.0;69.0;14.0;4070.0;34415.0;1586.0;3737.0;-25.0;1050.0;32.0
2020-06-03 17:00:00;45572.0;45400.0;45800.0;68.0;14.0;4048.0;34449.0;1837.0;3310.0;-22.0;1063.0;32.0
2020-06-03 17:30:00;45070.0;45000.0;45500.0;69.0;14.0;4081.0;34491.0;2245.0;2871.0;-21.0;1078.0;32.0
2020-06-03 18:00:00;45113.0;44800.0;45300.0;69.0;14.0;3962.0;34510.0;2612.0;2429.0;-22.0;1076.0;32.0
2020-06-03 18:30:00;45546.0;45400.0;45900.0;72.0;14.0;4000.0;34518.0;2786.0;2047.0;-22.0;1083.0;32.0
2020-06-03 19:00:00;46477.0;46500.0;47000.0;68.0;14.0;4086.0;34544.0;2816.0;1551.0;-76.0;1086.0;32.0
2020-06-03 19:30:00;46450.0;45800.0;46300.0;69.0;14.0;4113.0;34580.0;2978.0;1048.0;-76.0;1068.0;32.0
2020-06-03 20:00:00;45620.0;45200.0;45800.0;69.0;13.0;4184.0;34592.0;3326.0;672.0;-76.0;1083.0;32.0
2020-06-03 20:30:00;43949.0;43700.0;44300.0;70.0;14.0;4190.0;34601.0;3734.0;373.0;-54.0;1077.0;32.0
2020-06-03 21:00:00;42690.0;42600.0;43200.0;68.0;14.0;4006.0;34719.0;3830.0;157.0;-21.0;1066.0;32.0
2020-06-03 21:30:00;42253.0;42400.0;43000.0;69.0;14.0;4139.0;34771.0;4001.0;31.0;-22.0;1062.0;33.0
2020-06-03 22:00:00;42031.0;42600.0;43300.0;69.0;13.0;4090.0;34778.0;3961.0;0.0;-22.0;1074.0;33.0
2020-06-03 22:30:00;43275.0;44300.0;45000.0;68.0;13.0;4043.0;34768.0;3687.0;0.0;-22.0;1076.0;33.0
2020-06-03 23:00:00;45328.0;46300.0;47000.0;70.0;13.0;4053.0;34678.0;3693.0;0.0;-22.0;1079.0;32.0
2020-06-03 23:30:00;44702.0;46000.0;46600.0;69.0;13.0;3971.0;34726.0;3633.0;0.0;-22.0;1087.0;32.0
2020-06-04 00:00:00;44120.0;44800.0;43800.0;69.0;13.0;3934.0;34532.0;3515.0;0.0;-22.0;1091.0;33.0
2020-06-04 00:30:00;42157.0;42400.0;41800.0;69.0;13.0;3615.0;34731.0;3192.0;0.0;-22.0;1099.0;30.0
2020-06-04 01:00:00;39505.0;39900.0;39300.0;68.0;14.0;3007.0;34560.0;3116.0;0.0;-28.0;1115.0;28.0
2020-06-04 01:30:00;39032.0;40200.0;39400.0;68.0;14.0;3099.0;34052.0;3004.0;0.0;-37.0;1126.0;29.0
2020-06-04 02:00:00;38618.0;39400.0;39200.0;69.0;14.0;3198.0;34080.0;2816.0;1.0;-253.0;1145.0;30.0
2020-06-04 02:30:00;37773.0;37800.0;37600.0;69.0;13.0;3110.0;34006.0;2756.0;1.0;-255.0;1135.0;29.0
2020-06-04 03:00:00;36285.0;36600.0;36200.0;69.0;14.0;3042.0;33746.0;2772.0;2.0;-1120.0;1137.0;30.0
2020-06-04 03:30:00;35391.0;35600.0;35400.0;68.0;14.0;2818.0;33760.0;2715.0;3.0;-1607.0;1141.0;29.0
2020-06-04 04:00:00;34672.0;35300.0;34700.0;69.0;13.0;2461.0;33741.0;2548.0;4.0;-1872.0;1148.0;27.0
2020-06-04 04:30:00;34477.0;34800.0;34400.0;69.0;14.0;2495.0;34114.0;2561.0;8.0;-2159.0;1150.0;27.0
2020-06-04 05:00:00;34772.0;35300.0;34900.0;70.0;13.0;2575.0;34353.0;2690.0;10.0;-2157.0;1153.0;27.0
2020-06-04 05:30:00;35657.0;36100.0;35700.0;70.0;13.0;3224.0;34462.0;2772.0;11.0;-2174.0;1144.0;32.0
2020-06-04 06:00:00;36220.0;36900.0;36600.0;69.0;13.0;3537.0;34570.0;2719.0;11.0;-2106.0;1136.0;33.0
2020-06-04 06:30:00;37755.0;38300.0;37800.0;69.0;13.0;3954.0;34633.0;2587.0;20.0;-1268.0;1133.0;36.0
2020-06-04 07:00:00;39557.0;40600.0;39700.0;68.0;14.0;4057.0;34819.0;2621.0;105.0;-789.0;1121.0;35.0
2020-06-04 07:30:00;41743.0;42700.0;41700.0;70.0;14.0;4077.0;34942.0;2759.0;286.0;-100.0;1119.0;34.0
2020-06-04 08:00:00;43638.0;44500.0;43700.0;75.0;13.0;4193.0;35300.0;2605.0;555.0;-99.0;1113.0;34.0
2020-06-04 08:30:00;45306.0;45800.0;45500.0;69.0;13.0;4253.0;35508.0;2390.0;790.0;-64.0;1101.0;33.0
2020-06-04 09:00:00;46587.0;46800.0;46800.0;72.0;13.0;4303.0;35529.0;2401.0;1115.0;-8.0;1117.0;33.0
2020-06-04 09:30:00;47609.0;47500.0;48000.0;69.0;13.0;4274.0;35473.0;2394.0;1515.0;-8.0;1105.0;32.0
2020-06-04 10:00:00;48159.0;48000.0;48500.0;69.0;13.0;4296.0;35477.0;2383.0;1700.0;-9.0;1087.0;32.0
2020-06-04 10:30:00;48506.0;48300.0;48800.0;69.0;13.0;4254.0;35444.0;2430.0;2124.0;-9.0;1097.0;32.0
2020-06-04 11:00:00;49069.0;48400.0;49400.0;363.0;13.0;4380.0;35462.0;2374.0;2349.0;-8.0;1096.0;36.0
2020-06-04 11:30:00;49803.0;49000.0;49800.0;587.0;13.0;4333.0;35513.0;2380.0;2527.0;-9.0;1094.0;39.0
2020-06-04 12:00:00;50944.0;50400.0;51200.0;790.0;13.0;4470.0;35457.0;2533.0;3029.0;-8.0;1079.0;42.0
2020-06-04 12:30:00;51421.0;49900.0;50700.0;800.0;13.0;4319.0;35568.0;2617.0;3466.0;-12.0;1091.0;41.0
2020-06-04 13:00:00;50884.0;51200.0;51600.0;800.0;13.0;4335.0;35482.0;2786.0;3496.0;-12.0;1089.0;42.0
2020-06-04 13:30:00;50011.0;49200.0;49500.0;316.0;13.0;3950.0;35466.0;3138.0;3847.0;-12.0;1078.0;34.0
2020-06-04 14:00:00;49437.0;49200.0;49000.0;78.0;13.0;3877.0;35449.0;3419.0;3987.0;-12.0;1086.0;30.0
2020-06-04 14:30:00;49222.0;49200.0;48900.0;69.0;13.0;3925.0;35241.0;3644.0;3876.0;-12.0;1091.0;30.0
2020-06-04 15:00:00;48089.0;47900.0;47600.0;68.0;14.0;3573.0;35188.0;3653.0;3799.0;-12.0;1093.0;28.0
2020-06-04 15:30:00;47445.0;47400.0;47000.0;67.0;13.0;3703.0;35474.0;3703.0;3655.0;-432.0;1105.0;29.0
2020-06-04 16:00:00;46566.0;46600.0;46200.0;69.0;13.0;3566.0;35283.0;3691.0;3607.0;-431.0;1105.0;28.0
2020-06-04 16:30:00;45850.0;45900.0;45500.0;69.0;14.0;4002.0;35285.0;4200.0;3430.0;-433.0;1105.0;31.0
2020-06-04 17:00:00;44932.0;45600.0;45100.0;70.0;14.0;3915.0;35141.0;4358.0;3008.0;-888.0;1117.0;31.0
2020-06-04 17:30:00;44467.0;45000.0;44500.0;70.0;14.0;4015.0;35236.0;4069.0;2755.0;-1095.0;1114.0;32.0
2020-06-04 18:00:00;44704.0;45100.0;44500.0;71.0;14.0;3918.0;35537.0;3934.0;2478.0;-1097.0;1119.0;31.0
2020-06-04 18:30:00;45128.0;45800.0;45000.0;70.0;14.0;3877.0;35751.0;4029.0;2029.0;-677.0;1127.0;31.0
2020-06-04 19:00:00;46219.0;47000.0;46000.0;70.0;14.0;3990.0;36024.0;4147.0;1596.0;-676.0;1134.0;31.0
2020-06-04 19:30:00;46233.0;46600.0;45600.0;76.0;14.0;3860.0;35812.0;3774.0;1206.0;-677.0;1139.0;31.0
2020-06-04 20:00:00;45590.0;45800.0;44800.0;75.0;14.0;3856.0;35841.0;3697.0;849.0;-707.0;1131.0;31.0
2020-06-04 20:30:00;43769.0;44400.0;43400.0;71.0;14.0;3822.0;35783.0;3550.0;419.0;-406.0;1132.0;31.0
2020-06-04 21:00:00;42514.0;43100.0;42100.0;70.0;13.0;3927.0;35474.0;3381.0;146.0;-220.0;1131.0;32.0
2020-06-04 21:30:00;42060.0;42800.0;41800.0;70.0;13.0;4119.0;35916.0;3292.0;19.0;-26.0;1130.0;33.0
2020-06-04 22:00:00;42066.0;42900.0;41900.0;70.0;12.0;4186.0;35860.0;3221.0;0.0;-404.0;1135.0;34.0
2020-06-04 22:30:00;43112.0;44500.0;43500.0;70.0;11.0;4117.0;35664.0;3052.0;0.0;-731.0;1141.0;34.0
2020-06-04 23:00:00;45316.0;47000.0;46000.0;70.0;11.0;4101.0;35688.0;2917.0;0.0;-342.0;1144.0;33.0
2020-06-04 23:30:00;44909.0;46800.0;45600.0;72.0;11.0;4024.0;35613.0;2918.0;0.0;-339.0;1149.0;33.0
2020-06-05 00:00:00;44324.0;44000.0;43700.0;69.0;11.0;3894.0;35139.0;2906.0;0.0;-13.0;1144.0;33.0
2020-06-05 00:30:00;42150.0;41700.0;41300.0;69.0;11.0;2419.0;35605.0;3018.0;1.0;-13.0;1157.0;23.0
2020-06-05 01:00:00;39510.0;39600.0;38900.0;69.0;11.0;1357.0;35226.0;3093.0;2.0;-1014.0;1159.0;17.0
2020-06-05 01:30:00;39111.0;39500.0;39700.0;69.0;11.0;972.0;35190.0;3039.0;2.0;-1413.0;1169.0;14.0
2020-06-05 02:00:00;38391.0;38700.0;39200.0;69.0;11.0;991.0;34359.0;3084.0;3.0;-1232.0;1172.0;15.0
2020-06-05 02:30:00;37744.0;37500.0;37400.0;69.0;11.0;737.0;34176.0;3197.0;8.0;-769.0;1166.0;13.0
2020-06-05 03:00:00;36263.0;36200.0;36200.0;69.0;11.0;674.0;33206.0;3410.0;10.0;-1183.0;1165.0;13.0
2020-06-05 03:30:00;35664.0;35300.0;35400.0;69.0;11.0;900.0;33465.0;3512.0;11.0;-1419.0;1169.0;14.0
